,Unnamed: 0.1,Unnamed: 0,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
589,589,589, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.39903229808527,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
590,590,590, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92885783969244,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
591,591,591, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.39876033057853,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
592,592,592, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.733267877597775,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
593,593,593, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.292138506193533,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
594,594,594, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.819444444444443,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
595,595,595, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.38232292304552,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
596,596,596, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
597,597,597, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
598,598,598, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
599,599,599, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
600,600,600, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
601,601,601, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--e6ae,https://smith.langchain.com/public/2a510486-c12c-4a40-9335-b7da8abac3c9/r,8.0
602,602,602, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
603,603,603, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
604,604,604, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
605,605,605, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
606,606,606, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
607,607,607, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
608,608,608, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
609,609,609, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
610,610,610, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
611,611,611, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b4db,https://smith.langchain.com/public/f14b4aee-1065-4890-bd6b-20a86e37bf57/r,10.0
